Product_ID,SKU,Category,Brand,Sub_Brand,Product_Name,Presentation,Pack_Quantity,Product_Description,Ingredients_List,Unit_Price,Year,Month,Units_Sold,Total_Sales_Value
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2021,9,163,1196.42
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2021,10,176,1291.84
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2021,11,161,1181.74
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2021,12,123,902.82
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,1,291,2135.94
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,2,132,968.88
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,3,0,0.0
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,4,222,1629.48
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,5,203,1490.02
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,6,127,932.18
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,7,169,1240.46
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,8,152,1115.68
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,9,194,1423.96
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,10,147,1078.98
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,11,119,873.46
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2022,12,0,0.0
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,1,231,1695.54
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,2,105,770.7
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,3,141,1034.94
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,4,216,1585.44
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,5,214,1570.76
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,6,111,814.74
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,7,175,1284.5
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,8,115,844.1
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,9,109,800.06
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,10,138,1012.92
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,11,121,888.14
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2023,12,158,1159.72
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,1,288,2113.92
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,2,101,741.34
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,3,0,0.0
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,4,172,1262.48
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,5,204,1497.36
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,6,150,1101.0
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,7,131,961.54
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,8,144,1056.96
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,9,146,1071.64
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,10,104,763.36
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,11,158,1159.72
25,DETAJA0025,Detergents and Cleaning,Ajax,Ajax Antibacterial,Ajax Antibacterial 24 pods,24 pods,24,Multi-surface cleaner that disinfects and deodorizes,"Water, Isopropanol, 2-Butoxyethanol, Sodium C12-15 Pareth Sulfate, Lauramine Oxide, Fragrance, Tetrasodium EDTA, Colorants, Methylisothiazolinone",7.34,2024,12,105,770.7
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,1,204,2509.2
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,2,110,1353.0
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,3,144,1771.2
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,4,201,2472.3
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,5,126,1549.8
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,6,130,1599.0
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,7,156,1918.8
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,8,84,1033.2
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,9,175,2152.5
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,10,134,1648.2
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,11,107,1316.1
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2020,12,135,1660.5
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,1,224,2755.2
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,2,157,1931.1
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,3,109,1340.7
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,4,145,1783.5
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,5,170,2091.0
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,6,142,1746.6
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,7,146,1795.8
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,8,153,1881.9
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,9,191,2349.3
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,10,153,1881.9
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,11,195,2398.5
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2021,12,188,2312.4
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,1,175,2152.5
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,2,152,1869.6
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,3,139,1709.7
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,4,0,0.0
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,5,140,1722.0
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,6,120,1476.0
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,7,121,1488.3
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,8,167,2054.1
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,9,157,1931.1
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,10,178,2189.4
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,11,154,1894.2
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2022,12,94,1156.2
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2023,1,245,3013.5
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2023,2,180,2214.0
26,DETTID0026,Detergents and Cleaning,Tide,Tide Original,Tide Original 2L,2L,1,Deep cleaning action that removes dirt and grime effectively,"Water, Sodium Lauryl Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamide DEA, Sodium Chloride, Citric Acid, Fragrance, DMDM Hydantoin, Colorants",12.3,2023,3,0,0.0
